Repository,Component Type,Ecosystem,Name,Version,Dependency Scope,Relationship,License,PURL or Reference,Metadata Source,Notes
workspace,library,npm,@lexical/html,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/html@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/link,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/link@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/list,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/list@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/mark,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/mark@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/markdown,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/markdown@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/offset,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/offset@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/overflow,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/overflow@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/plain-text,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/plain-text@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/react,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/react@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/rich-text,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/rich-text@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/selection,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/selection@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/table,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/table@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/text,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/text@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/utils,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/utils@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lexical/yjs,0.35.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lexical/yjs@0.35.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/common,1.5.2,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/common@1.5.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/cpp,1.1.5,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/cpp@1.1.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/css,1.3.3,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/css@1.3.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/go,1.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/go@1.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/highlight,1.2.3,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/highlight@1.2.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/html,1.3.13,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/html@1.3.13,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/java,1.1.3,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/java@1.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/javascript,1.5.4,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/javascript@1.5.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/json,1.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/json@1.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/lr,1.4.10,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/lr@1.4.10,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/markdown,1.6.3,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/markdown@1.6.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/php,1.0.5,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/php@1.0.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/python,1.1.18,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/python@1.1.18,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/rust,1.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/rust@1.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/sass,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/sass@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/xml,1.0.6,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/xml@1.0.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@lezer/yaml,1.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/%40lezer/yaml@1.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@marijn/find-cluster-break,1.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/%40marijn/find-cluster-break@1.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@mdxeditor/editor,3.55.0,runtime,direct runtime dependency,MIT,pkg:npm/%40mdxeditor/editor@3.55.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@mdxeditor/gurx,1.2.4,runtime,transitive runtime dependency,MIT,pkg:npm/%40mdxeditor/gurx@1.2.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@mui/core-downloads-tracker,7.3.8,runtime,transitive runtime dependency,MIT,pkg:npm/%40mui/core-downloads-tracker@7.3.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@mui/icons-material,7.3.8,runtime,direct runtime dependency,MIT,pkg:npm/%40mui/icons-material@7.3.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@mui/material,7.3.8,runtime,direct runtime dependency,MIT,pkg:npm/%40mui/material@7.3.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@mui/private-theming,7.3.8,runtime,transitive runtime dependency,MIT,pkg:npm/%40mui/private-theming@7.3.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@mui/styled-engine,7.3.8,runtime,transitive runtime dependency,MIT,pkg:npm/%40mui/styled-engine@7.3.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@mui/system,7.3.8,runtime,transitive runtime dependency,MIT,pkg:npm/%40mui/system@7.3.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@mui/types,7.4.11,runtime,transitive runtime dependency,MIT,pkg:npm/%40mui/types@7.4.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@mui/utils,7.3.8,runtime,transitive runtime dependency,MIT,pkg:npm/%40mui/utils@7.3.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@nanostores/react,1.1.0,runtime,direct runtime dependency,MIT,pkg:npm/%40nanostores/react@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@open-draft/deferred-promise,2.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40open-draft/deferred-promise@2.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@popperjs/core,2.11.8,runtime,transitive runtime dependency,MIT,pkg:npm/%40popperjs/core@2.11.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/colors,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/colors@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/number,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/number@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/primitive,1.1.3,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/primitive@1.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-arrow,1.1.7,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-arrow@1.1.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-collection,1.1.7,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-collection@1.1.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-compose-refs,1.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-compose-refs@1.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-context,1.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-context@1.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-dialog,1.1.15,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-dialog@1.1.15,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-direction,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-direction@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-dismissable-layer,1.1.11,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-dismissable-layer@1.1.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-focus-guards,1.1.3,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-focus-guards@1.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-focus-scope,1.1.7,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-focus-scope@1.1.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-icons,1.3.2,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-icons@1.3.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-id,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-id@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-popover,1.1.15,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-popover@1.1.15,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-popper,1.2.8,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-popper@1.2.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-portal,1.1.9,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-portal@1.1.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-presence,1.1.5,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-presence@1.1.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-primitive,2.1.3,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-primitive@2.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-roving-focus,1.1.11,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-roving-focus@1.1.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-select,2.2.6,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-select@2.2.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-separator,1.1.7,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-separator@1.1.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-slot,1.2.3,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-slot@1.2.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-toggle,1.1.10,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-toggle@1.1.10,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-toggle-group,1.1.11,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-toggle-group@1.1.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-toolbar,1.1.11,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-toolbar@1.1.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-tooltip,1.2.8,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-tooltip@1.2.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-use-callback-ref,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-use-callback-ref@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-use-controllable-state,1.2.2,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-use-controllable-state@1.2.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-use-effect-event,0.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-use-effect-event@0.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-use-escape-keydown,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-use-escape-keydown@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-use-layout-effect,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-use-layout-effect@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-use-previous,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-use-previous@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-use-rect,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-use-rect@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-use-size,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-use-size@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/react-visually-hidden,1.2.3,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/react-visually-hidden@1.2.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@radix-ui/rect,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40radix-ui/rect@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@react-hook/intersection-observer,3.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/%40react-hook/intersection-observer@3.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@react-hook/passive-layout-effect,1.2.1,runtime,transitive runtime dependency,MIT,pkg:npm/%40react-hook/passive-layout-effect@1.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rolldown/pluginutils,1.0.0-rc.3,build,transitive build dependency,MIT,pkg:npm/%40rolldown/pluginutils@1.0.0-rc.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-android-arm-eabi,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-android-arm-eabi@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-android-arm64,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-android-arm64@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-darwin-arm64,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-darwin-arm64@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-darwin-x64,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-darwin-x64@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-freebsd-arm64,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-freebsd-arm64@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-freebsd-x64,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-freebsd-x64@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-arm-gnueabihf,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-linux-arm-gnueabihf@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-arm-musleabihf,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-linux-arm-musleabihf@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-arm64-gnu,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-linux-arm64-gnu@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-arm64-musl,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-linux-arm64-musl@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-loong64-gnu,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-linux-loong64-gnu@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-loong64-musl,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-linux-loong64-musl@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-ppc64-gnu,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-linux-ppc64-gnu@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-ppc64-musl,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-linux-ppc64-musl@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-riscv64-gnu,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-linux-riscv64-gnu@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-riscv64-musl,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-linux-riscv64-musl@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-s390x-gnu,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-linux-s390x-gnu@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-x64-gnu,4.59.0,build,transitive build dependency,MIT,pkg:npm/%40rollup/rollup-linux-x64-gnu@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-linux-x64-musl,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-linux-x64-musl@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-openbsd-x64,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-openbsd-x64@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-openharmony-arm64,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-openharmony-arm64@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-win32-arm64-msvc,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-win32-arm64-msvc@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-win32-ia32-msvc,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-win32-ia32-msvc@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-win32-x64-gnu,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-win32-x64-gnu@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@rollup/rollup-win32-x64-msvc,4.59.0,build,transitive build dependency,NOASSERTION,pkg:npm/%40rollup/rollup-win32-x64-msvc@4.59.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@spz-loader/core,0.3.1,runtime,transitive runtime dependency,Apache-2.0,pkg:npm/%40spz-loader/core@0.3.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@stitches/core,1.2.8,runtime,transitive runtime dependency,MIT,pkg:npm/%40stitches/core@1.2.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/history,1.161.4,runtime,transitive runtime dependency,MIT,pkg:npm/%40tanstack/history@1.161.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/query-core,5.90.20,runtime,transitive runtime dependency,MIT,pkg:npm/%40tanstack/query-core@5.90.20,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,@tanstack/react-query,5.90.21,runtime,direct runtime dependency,MIT,pkg:npm/%40tanstack/react-query@5.90.21,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
